ME,RMSE,MAE,MPE,MAPE
-1.0058486763560568e-16,2.229498527892729,1.7728328044124508,-279.8466664087876,306.33885885001854
3.29494447991939,3.508443407165754,3.29494447991939,45.081959584116056,45.081959584116056
