ME,RMSE,MAE,MPE,MAPE
-0.010978317801829613,0.6993438284223562,0.5203066875664787,-18.898752074757745,32.287768991191626
3.1301777909453343,3.3227845236285387,3.1301777909453343,43.4215169893655,43.4215169893655
