ME,RMSE,MAE,MPE,MAPE
-0.06885609360910874,0.761329987131987,0.5635445187257758,-3.065962173141061,13.410781857332895
-1.0069276562080107,2.481329721073949,1.9776080201777049,-18.016507424732886,29.817105143995477
