ME,RMSE,MAE,MPE,MAPE
-0.06644820871565067,0.7434238868242355,0.5502522560943788,-3.099470311033212,13.311387128410043
1.378486282005651,1.837569925101376,1.5262135735217863,17.036411105282088,20.0854456059054
