ME,RMSE,MAE,MPE,MAPE
1.1555875293389085e-4,0.45711013899917197,0.3509635581718126,-4.210411678201951,36.679737832749154
3.2513490413399126,3.539575493342224,3.2513490413399126,44.47753222221124,44.47753222221124
